fold,text,intents,intent_span,intent_span_4o
fold17,It's about that mortgage I have,['mortgage'],mortgage,mortgage/I have
fold17,Is that higher than this month?,"['request_info', 'more_higher_after']",this month/higher,higher/this month
fold17,Is that more than this month?,"['request_info', 'more_higher_after']",this month/more/than,Is that/this month/more
fold17,"I'd like to apply for a loan later this year, but I'd like to find out more about your rates.","['loan', 'fees_interests', 'make_open_apply_setup_get_activate', 'request_info']",apply for a loan/find out more about your rates,find out more/apply for a loan/rates
fold17,the exact loan amount was 40000€,['loan'],exact loan amount/40000€,loan amount/exact
fold17,these are the personal details that you need to provide for the loan,['loan'],personal details,personal details/loan
fold17,"Nothing works any more, just fix it or let me speak with another agent...","['wrong_notworking_notshowing', 'handoff']",fix it/nothing works any more/let me speak with another agent,let me speak with another agent/just fix it/Nothing works
fold17,"That's not it, can I please talk to an actual person?","['handoff', 'deny']",actual person,talk to an actual person/not
fold17,can i increase my overdraft?,"['overdraft', 'change', 'more_higher_after', 'request_info']",can i increase my overdraft?/overdraft,increase/overdraft
fold17,I set it much higher than it was,['more_higher_after'],set it/much higher,it was/much higher
fold17,How much money can I transfer from my current account?,"['limits', 'current', 'transfer_payment_deposit', 'account', 'how_much']",from my current account/transfer/How much money,current account/How much/transfer
fold17,I want to change my limit,"['change', 'limits']",limit/change,limit/change
fold17,"No, it's not about the overdraft","['overdraft', 'deny']",it's not about the overdraft/No,overdraft/No
fold17,I need to change my surname to mayers,['change'],my surname/change,surname/change
fold17,you need to update your personal details for a transfer,"['change', 'transfer_payment_deposit']",transfer/update your personal details,personal details/update/transfer
fold17,How much interest can I expect given my current account situation?,"['fees_interests', 'how_much', 'current', 'account']",interest/How much/current account situation,interest/How much/current account
fold17,how many things can you answer to?,['how_much'],how many,how many
fold17,Not sure about my current balance as two payments are still on hold.,"['wrong_notworking_notshowing', 'balance', 'dont_know', 'transfer_payment_deposit']",current balance,current balance/two payments are still on hold
fold17,I can't see my balance,"['wrong_notworking_notshowing', 'balance']",I can't see/my balance,balance/can't see
fold17,I want to transfer $10000 to my savings.,"['savings', 'account', 'make_open_apply_setup_get_activate', 'transfer_payment_deposit']",transfer/$10000/savings,savings/transfer
fold17,"I made a transfer to adrien balcom I think 7 days ago, but I don't see it anywhere","['transfer_payment_deposit', 'wrong_notworking_notshowing']",don't see it anywhere/transfer/adrien balcom/7 days ago,don't see it/transfer/7 days ago
fold17,Will the interest from my savings get taxed?,"['fees_interests', 'savings', 'request_info']",interest,interest/savings
fold17,It's about my interest rates.,['fees_interests'],interest rates,interest rates
fold17,lets make it at 11:50 a.m.,['make_open_apply_setup_get_activate'],lets make it at 11:50 a.m.,11:50 a.m./lets make
fold17,It has to do with my current account,"['current', 'account']",current account,current account
fold17,I want to close it,['cancel_close_leave_freeze'],close,close
fold17,I want to send money to someone abroad,"['international', 'transfer_payment_deposit', 'make_open_apply_setup_get_activate']",send money/abroad,send money/abroad
fold17,"It was international, is that a problem?","['international', 'request_info']",international/is that a problem,international
fold17,its about my account,['account'],account,my account
fold17,"To be honest, I have no idea.",['dont_know'],no idea,no idea
fold17,I am unsure,['dont_know'],unsure,unsure
fold17,Can I make an insurance claim?,"['make_open_apply_setup_get_activate', 'request_info']",insurance claim,insurance claim/make
fold17,can i do one?,"['make_open_apply_setup_get_activate', 'request_info']",one/can i do,do one/can i
fold17,i need to make a transfer to a new person,"['transfer_payment_deposit', 'make_open_apply_setup_get_activate', 'new']",make a transfer/new person,make/transfer/new
fold17,What are the benefits of paying by card?,"['request_info', 'card', 'transfer_payment_deposit']",paying by card/benefits,paying by card
fold17,I keep trying to pay with this card but every time I get a message that it didn't go through,"['wrong_notworking_notshowing', 'transfer_payment_deposit', 'card']",message that it didn't go through/pay with this card,didn't go through/card/pay
fold17,"No, I need it tomorrow.",['deny'],No/tomorrow,No/tomorrow
fold17,Anything 20 days from now?,['request_info'],20 days,20 days from now
fold17,yes it says that its pending,"['wrong_notworking_notshowing', 'affirm']",yes/pending,yes/pending
fold17,Indeed,['affirm'],Indeed,Indeed
fold17,nope never,['deny'],never/nope,never/nope
fold17,"No, it wasn't showing as pending","['wrong_notworking_notshowing', 'deny']",No/wasn't showing,wasn't showing/No
fold17,topup just fails all the time,"['wrong_notworking_notshowing', 'transfer_payment_deposit']",fails all the time/topup,topup/fails
fold17,can you top up using the app,"['request_info', 'transfer_payment_deposit']",using the app/top up,top up/app
fold17,what is a tax efficient way of saving?,['request_info'],saving/tax efficient,way of saving/tax efficient
fold17,Give me more info about using it on my mobile.,['request_info'],using it/on my mobile,using it on my mobile/more info
fold17,I can't see it,['wrong_notworking_notshowing'],can't see,can't see
fold17,It's a new payee,['new'],payee/new,new/payee
fold18,could you repeat that please?,['repeat'],repeat,repeat
fold18,"i want a new card, how long will it take to arrive?","['card', 'arrival', 'how_long', 'new']",new card/how long will it take to arrive?,how long/arrive/new/card
fold18,can you show me all my payments during the last 5 hours,"['request_info', 'transfer_payment_deposit']",last 5 hours/payments,show me/payments/last 5 hours
fold18,"That's right, everything has been broken since yesterday evening.","['affirm', 'wrong_notworking_notshowing']",everything/since yesterday evening,That's right/since yesterday evening/everything has been broken
fold18,I need that company account set up before or latest on Monday,"['make_open_apply_setup_get_activate', 'account', 'business', 'less_lower_before']",before or latest on Monday/company account set up,before/set up/company account
fold18,I need to cancel the standing order to hyatt in 9 days,"['cancel_close_leave_freeze', 'standing_order']",standing order/9 days/hyatt/cancel,standing order/cancel/in 9 days/hyatt
fold18,I am calling because of that freaking standing order.,['standing_order'],standing order,standing order
fold18,"i see, that was super helpful, ciao","['acknowledge', 'end_call', 'thank']",i see/super helpful/ciao,i see/ciao/super helpful
fold18,"Ok, another thing - do I have to pay some fees to use atm when Im abroad? i know that some banks are charging a lot!","['international', 'acknowledge', 'request_info', 'fees_interests', 'withdrawal']",use atm when Im abroad/pay some fees,use atm when Im abroad/pay some fees
fold18,The money from my cheque has not arrived yet,"['cheque', 'wrong_notworking_notshowing', 'transfer_payment_deposit']",cheque/not arrived yet,cheque/arrived
fold18,I can't deposit my cheque via your app,"['cheque', 'wrong_notworking_notshowing', 'transfer_payment_deposit']",cheque/your app/can't deposit,cheque/via your app/deposit
fold18,"my wife still hasn't received anything, we've been waiting for 4 days now","['wrong_notworking_notshowing', 'arrival']",my wife still hasn't received anything/we've been waiting for 4 days now,received anything/4 days
fold18,I still haven't received my card,"['wrong_notworking_notshowing', 'arrival', 'card']",still haven't received/my card/I,card/received
fold18,i cant find it,['lost_stolen'],i can't find it,cant find
fold18,I may have lost it somewhere,['lost_stolen'],lost,lost
fold18,What is my max credit limit,"['how_much', 'limits', 'credit']",max credit limit,limit/max/credit
fold18,"Yes, freeze my credit card immediately!","['affirm', 'cancel_close_leave_freeze', 'card', 'credit']",credit card/freeze,freeze/credit card/Yes
fold18,how much did i spend on supermarket from Monday last week to this Thursday,"['how_much', 'transfer_payment_deposit']",to this Thursday/how much/spend on supermarket/from Monday last week,how much/from Monday last week to this Thursday/did i spend/supermarket
fold18,i would like be able to use overdraft in my account till Dec 8,"['overdraft', 'make_open_apply_setup_get_activate', 'account']",overdraft/account,account/overdraft/Dec 8
fold18,What additional food shopping expenses have I incurred in the last 3 months,"['how_much', 'transfer_payment_deposit']",last 3 months/additional food shopping expenses,last 3 months/additional food shopping expenses
fold18,What additional my salary expenses have I made with m and s  in the last 2 months,"['transfer_payment_deposit', 'request_info', 'more_higher_after']",additional/last 2 months/my salary expenses/m and s,last 2 months/salary expenses/additional
fold18,When do I have to show up tomorrow for that meeting?,"['when', 'appointment']",meeting/When do I have to show up tomorrow?,When
fold18,when will the interest rate on my savings account increase?,"['change', 'savings', 'account', 'when', 'more_higher_after']",interest rate/when/savings account,interest rate/increase/savings account/when
fold18,"Hi, I asked for a refund but it hasnt arrived to my address","['refund', 'greet', 'wrong_notworking_notshowing']",hasn't arrived to my address/refund,Hi/refund/arrived
